GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,RCPTOT,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
0500000US17001,17001,"Adams County, Illinois",522298,All other nondepository credit intermediation,2012,3,883,131,32,7,0.0,0.0
0500000US17001,17001,"Adams County, Illinois",5222981,Pawnshops,2012,3,883,131,32,7,0.0,0.0
0500000US17001,17001,"Adams County, Illinois",5223,Activities related to credit intermediation,2012,5,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",52231,Mortgage and nonmortgage loan brokers,2012,1,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",522310,Mortgage and nonmortgage loan brokers,2012,1,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",52232,"Financial transactions processing, reserve, and clearinghouse activities",2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",522320,"Financial transactions processing, reserve, and clearinghouse activities",2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",52239,Other activities related to credit intermediation,2012,3,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",522390,Other activities related to credit intermediation,2012,3,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",523,"Securities, commodity contracts, and other financial investments and related activities",2012,27,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",5231,Securities and commodity contracts intermediation and brokerage,2012,17,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",52311,Investment banking and securities dealing,2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",523110,Investment banking and securities dealing,2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",52312,Securities brokerage,2012,14,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",523120,Securities brokerage,2012,14,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",52314,Commodity contracts brokerage,2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",523140,Commodity contracts brokerage,2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",5239,Other financial investment activities,2012,10,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",52392,Portfolio management,2012,8,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",523920,Portfolio management,2012,8,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",52393,Investment advice,2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",523930,Investment advice,2012,1,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",52399,All other financial investment activities,2012,1,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",523991,"Trust, fiduciary, and custody activities",2012,1,D,D,D,b,D,D
0500000US17001,17001,"Adams County, Illinois",524,Insurance carriers and related activities,2012,54,N,D,D,f,N,N
0500000US17001,17001,"Adams County, Illinois",5241,Insurance carriers,2012,3,Q,D,D,f,Q,Q
0500000US17001,17001,"Adams County, Illinois",52411,"Direct life, health, and medical insurance carriers",2012,2,Q,D,D,f,Q,Q
0500000US17001,17001,"Adams County, Illinois",524113,Direct life insurance carriers,2012,1,Q,D,D,b,Q,Q
0500000US17001,17001,"Adams County, Illinois",524114,Direct health and medical insurance carriers,2012,1,Q,D,D,f,Q,Q
0500000US17001,17001,"Adams County, Illinois",52412,"Direct insurance (except life, health, and medical) carriers",2012,1,Q,D,D,a,Q,Q
0500000US17001,17001,"Adams County, Illinois",524126,Direct property and casualty insurance carriers,2012,1,Q,D,D,a,Q,Q
0500000US17001,17001,"Adams County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,51,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",52421,Insurance agencies and brokerages,2012,48,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",524210,Insurance agencies and brokerages,2012,48,D,D,D,c,D,D
0500000US17001,17001,"Adams County, Illinois",52429,Other insurance related activities,2012,3,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",524292,Third party administration of insurance and pension funds,2012,2,D,D,D,a,D,D
0500000US17001,17001,"Adams County, Illinois",524298,All other insurance related activities,2012,1,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",52,Finance and insurance,2012,6,N,474,114,22,N,N
0500000US17003,17003,"Alexander County, Illinois",522,Credit intermediation and related activities,2012,3,N,D,D,a,N,N
0500000US17003,17003,"Alexander County, Illinois",5221,Depository credit intermediation,2012,3,N,D,D,a,N,N
0500000US17003,17003,"Alexander County, Illinois",52211,Commercial banking,2012,3,Q,D,D,a,Q,Q
0500000US17003,17003,"Alexander County, Illinois",522110,Commercial banking,2012,3,Q,D,D,a,Q,Q
0500000US17003,17003,"Alexander County, Illinois",5221101,National commercial banks (banking),2012,1,Q,D,D,a,Q,Q
0500000US17003,17003,"Alexander County, Illinois",5221102,State commercial banks (banking),2012,2,Q,D,D,a,Q,Q
0500000US17003,17003,"Alexander County, Illinois",524,Insurance carriers and related activities,2012,3,N,D,D,a,N,N
0500000US17003,17003,"Alexander County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,3,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",52421,Insurance agencies and brokerages,2012,3,D,D,D,a,D,D
0500000US17003,17003,"Alexander County, Illinois",524210,Insurance agencies and brokerages,2012,3,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",52,Finance and insurance,2012,18,N,D,D,c,N,N
0500000US17005,17005,"Bond County, Illinois",522,Credit intermediation and related activities,2012,7,N,3249,808,90,N,N
0500000US17005,17005,"Bond County, Illinois",5221,Depository credit intermediation,2012,7,N,3249,808,90,N,N
0500000US17005,17005,"Bond County, Illinois",52211,Commercial banking,2012,7,Q,3249,808,90,Q,Q
0500000US17005,17005,"Bond County, Illinois",522110,Commercial banking,2012,7,Q,3249,808,90,Q,Q
0500000US17005,17005,"Bond County, Illinois",5221101,National commercial banks (banking),2012,5,Q,D,D,b,Q,Q
0500000US17005,17005,"Bond County, Illinois",5221102,State commercial banks (banking),2012,2,Q,D,D,a,Q,Q
0500000US17005,17005,"Bond County, Illinois",523,"Securities, commodity contracts, and other financial investments and related activities",2012,3,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",5231,Securities and commodity contracts intermediation and brokerage,2012,2,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",52312,Securities brokerage,2012,2,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",523120,Securities brokerage,2012,2,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",5239,Other financial investment activities,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",52393,Investment advice,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",523930,Investment advice,2012,1,D,D,D,a,D,D
0500000US17005,17005,"Bond County, Illinois",524,Insurance carriers and related activities,2012,8,N,D,D,b,N,N
0500000US17005,17005,"Bond County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,8,D,D,D,b,D,D
0500000US17005,17005,"Bond County, Illinois",52421,Insurance agencies and brokerages,2012,8,D,D,D,b,D,D
0500000US17005,17005,"Bond County, Illinois",524210,Insurance agencies and brokerages,2012,8,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",52,Finance and insurance,2012,56,N,8787,2106,218,N,N
0500000US17007,17007,"Boone County, Illinois",522,Credit intermediation and related activities,2012,24,N,6296,1379,154,N,N
0500000US17007,17007,"Boone County, Illinois",5221,Depository credit intermediation,2012,17,N,D,D,c,N,N
0500000US17007,17007,"Boone County, Illinois",52211,Commercial banking,2012,15,Q,5569,1199,129,Q,Q
0500000US17007,17007,"Boone County, Illinois",522110,Commercial banking,2012,15,Q,5569,1199,129,Q,Q
0500000US17007,17007,"Boone County, Illinois",5221101,National commercial banks (banking),2012,11,Q,3773,736,85,Q,Q
0500000US17007,17007,"Boone County, Illinois",5221102,State commercial banks (banking),2012,4,Q,1796,463,44,Q,Q
0500000US17007,17007,"Boone County, Illinois",52212,Savings institutions,2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",522120,Savings institutions,2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",5221203,"Savings institutions, not federally chartered",2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",52213,Credit unions,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",522130,Credit unions,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5221301,"Credit unions, federally chartered",2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",5222,Nondepository credit intermediation,2012,3,2067,288,68,8,0.0,7.8
0500000US17007,17007,"Boone County, Illinois",52229,Other nondepository credit intermediation,2012,3,2067,288,68,8,0.0,7.8
0500000US17007,17007,"Boone County, Illinois",522291,Consumer lending,2012,3,2067,288,68,8,0.0,7.8
0500000US17007,17007,"Boone County, Illinois",5223,Activities related to credit intermediation,2012,4,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",52239,Other activities related to credit intermediation,2012,4,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",522390,Other activities related to credit intermediation,2012,4,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",523,"Securities, commodity contracts, and other financial investments and related activities",2012,8,2369,939,274,23,0.0,16.2
0500000US17007,17007,"Boone County, Illinois",5231,Securities and commodity contracts intermediation and brokerage,2012,6,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",52312,Securities brokerage,2012,6,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",523120,Securities brokerage,2012,6,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",5239,Other financial investment activities,2012,2,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",52393,Investment advice,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",523930,Investment advice,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",52399,All other financial investment activities,2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",523991,"Trust, fiduciary, and custody activities",2012,1,D,D,D,a,D,D
0500000US17007,17007,"Boone County, Illinois",524,Insurance carriers and related activities,2012,24,N,1552,453,41,N,N
0500000US17007,17007,"Boone County, Illinois",5241,Insurance carriers,2012,5,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",52411,"Direct life, health, and medical insurance carriers",2012,2,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",524113,Direct life insurance carriers,2012,2,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",52412,"Direct insurance (except life, health, and medical) carriers",2012,3,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",524126,Direct property and casualty insurance carriers,2012,2,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",524127,Direct title insurance carriers,2012,1,Q,D,D,a,Q,Q
0500000US17007,17007,"Boone County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,19,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",52421,Insurance agencies and brokerages,2012,19,D,D,D,b,D,D
0500000US17007,17007,"Boone County, Illinois",524210,Insurance agencies and brokerages,2012,19,D,D,D,b,D,D
0500000US17009,17009,"Brown County, Illinois",52,Finance and insurance,2012,10,N,D,D,b,N,N
0500000US17009,17009,"Brown County, Illinois",522,Credit intermediation and related activities,2012,3,N,D,D,b,N,N
0500000US17009,17009,"Brown County, Illinois",5221,Depository credit intermediation,2012,3,N,D,D,b,N,N
0500000US17009,17009,"Brown County, Illinois",52211,Commercial banking,2012,3,Q,D,D,b,Q,Q
0500000US17009,17009,"Brown County, Illinois",522110,Commercial banking,2012,3,Q,D,D,b,Q,Q
0500000US17009,17009,"Brown County, Illinois",5221102,State commercial banks (banking),2012,3,Q,D,D,b,Q,Q
0500000US17009,17009,"Brown County, Illinois",523,"Securities, commodity contracts, and other financial investments and related activities",2012,1,D,D,D,a,D,D
0500000US17009,17009,"Brown County, Illinois",5239,Other financial investment activities,2012,1,D,D,D,a,D,D
0500000US17009,17009,"Brown County, Illinois",52399,All other financial investment activities,2012,1,D,D,D,a,D,D
0500000US17009,17009,"Brown County, Illinois",523999,Miscellaneous financial investment activities,2012,1,D,D,D,a,D,D
0500000US17009,17009,"Brown County, Illinois",524,Insurance carriers and related activities,2012,6,N,D,D,a,N,N
0500000US17009,17009,"Brown County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,6,D,D,D,a,D,D
0500000US17009,17009,"Brown County, Illinois",52421,Insurance agencies and brokerages,2012,6,D,D,D,a,D,D
0500000US17009,17009,"Brown County, Illinois",524210,Insurance agencies and brokerages,2012,6,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",52,Finance and insurance,2012,57,N,18362,5009,418,N,N
0500000US17011,17011,"Bureau County, Illinois",522,Credit intermediation and related activities,2012,30,N,D,D,e,N,N
0500000US17011,17011,"Bureau County, Illinois",5221,Depository credit intermediation,2012,26,N,13353,3789,305,N,N
0500000US17011,17011,"Bureau County, Illinois",52211,Commercial banking,2012,21,Q,13122,3732,295,Q,Q
0500000US17011,17011,"Bureau County, Illinois",522110,Commercial banking,2012,21,Q,13122,3732,295,Q,Q
0500000US17011,17011,"Bureau County, Illinois",5221101,National commercial banks (banking),2012,9,Q,D,D,c,Q,Q
0500000US17011,17011,"Bureau County, Illinois",5221102,State commercial banks (banking),2012,12,Q,D,D,c,Q,Q
0500000US17011,17011,"Bureau County, Illinois",52212,Savings institutions,2012,2,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",522120,Savings institutions,2012,2,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",5221201,"Savings institutions, federally chartered",2012,2,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",52213,Credit unions,2012,3,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",522130,Credit unions,2012,3,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5221309,"Credit unions, not federally chartered",2012,3,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5222,Nondepository credit intermediation,2012,4,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",52229,Other nondepository credit intermediation,2012,4,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",522291,Consumer lending,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",522292,Real estate credit,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",522298,All other nondepository credit intermediation,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5222981,Pawnshops,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",523,"Securities, commodity contracts, and other financial investments and related activities",2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5231,Securities and commodity contracts intermediation and brokerage,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",52312,Securities brokerage,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",523120,Securities brokerage,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",5239,Other financial investment activities,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",52393,Investment advice,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",523930,Investment advice,2012,1,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",524,Insurance carriers and related activities,2012,25,N,D,D,b,N,N
0500000US17011,17011,"Bureau County, Illinois",5241,Insurance carriers,2012,2,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",52412,"Direct insurance (except life, health, and medical) carriers",2012,2,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",524126,Direct property and casualty insurance carriers,2012,2,Q,D,D,a,Q,Q
0500000US17011,17011,"Bureau County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,23,D,D,D,b,D,D
0500000US17011,17011,"Bureau County, Illinois",52421,Insurance agencies and brokerages,2012,21,D,D,D,b,D,D
0500000US17011,17011,"Bureau County, Illinois",524210,Insurance agencies and brokerages,2012,21,D,D,D,b,D,D
0500000US17011,17011,"Bureau County, Illinois",52429,Other insurance related activities,2012,2,D,D,D,a,D,D
0500000US17011,17011,"Bureau County, Illinois",524291,Claims adjusting,2012,2,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",52,Finance and insurance,2012,9,N,D,D,b,N,N
0500000US17013,17013,"Calhoun County, Illinois",522,Credit intermediation and related activities,2012,5,N,D,D,b,N,N
0500000US17013,17013,"Calhoun County, Illinois",5221,Depository credit intermediation,2012,5,N,D,D,b,N,N
0500000US17013,17013,"Calhoun County, Illinois",52211,Commercial banking,2012,5,Q,D,D,b,Q,Q
0500000US17013,17013,"Calhoun County, Illinois",522110,Commercial banking,2012,5,Q,D,D,b,Q,Q
0500000US17013,17013,"Calhoun County, Illinois",5221102,State commercial banks (banking),2012,5,Q,D,D,b,Q,Q
0500000US17013,17013,"Calhoun County, Illinois",524,Insurance carriers and related activities,2012,4,N,D,D,a,N,N
0500000US17013,17013,"Calhoun County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,4,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",52421,Insurance agencies and brokerages,2012,4,D,D,D,a,D,D
0500000US17013,17013,"Calhoun County, Illinois",524210,Insurance agencies and brokerages,2012,4,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",52,Finance and insurance,2012,33,N,D,D,c,N,N
0500000US17015,17015,"Carroll County, Illinois",522,Credit intermediation and related activities,2012,17,N,D,D,c,N,N
0500000US17015,17015,"Carroll County, Illinois",5221,Depository credit intermediation,2012,16,N,D,D,c,N,N
0500000US17015,17015,"Carroll County, Illinois",52211,Commercial banking,2012,12,Q,4683,1128,123,Q,Q
0500000US17015,17015,"Carroll County, Illinois",522110,Commercial banking,2012,12,Q,4683,1128,123,Q,Q
0500000US17015,17015,"Carroll County, Illinois",5221101,National commercial banks (banking),2012,4,Q,D,D,b,Q,Q
0500000US17015,17015,"Carroll County, Illinois",5221102,State commercial banks (banking),2012,8,Q,D,D,b,Q,Q
0500000US17015,17015,"Carroll County, Illinois",52212,Savings institutions,2012,1,Q,D,D,a,Q,Q
0500000US17015,17015,"Carroll County, Illinois",522120,Savings institutions,2012,1,Q,D,D,a,Q,Q
0500000US17015,17015,"Carroll County, Illinois",5221203,"Savings institutions, not federally chartered",2012,1,Q,D,D,a,Q,Q
0500000US17015,17015,"Carroll County, Illinois",52213,Credit unions,2012,3,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",522130,Credit unions,2012,3,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5221301,"Credit unions, federally chartered",2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5221309,"Credit unions, not federally chartered",2012,2,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5223,Activities related to credit intermediation,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",52232,"Financial transactions processing, reserve, and clearinghouse activities",2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",522320,"Financial transactions processing, reserve, and clearinghouse activities",2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",523,"Securities, commodity contracts, and other financial investments and related activities",2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",5239,Other financial investment activities,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",52392,Portfolio management,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",523920,Portfolio management,2012,1,D,D,D,a,D,D
0500000US17015,17015,"Carroll County, Illinois",524,Insurance carriers and related activities,2012,15,N,D,D,b,N,N
0500000US17015,17015,"Carroll County, Illinois",5241,Insurance carriers,2012,2,Q,D,D,a,Q,Q
0500000US17015,17015,"Carroll County, Illinois",52412,"Direct insurance (except life, health, and medical) carriers",2012,2,Q,D,D,a,Q,Q
0500000US17015,17015,"Carroll County, Illinois",524126,Direct property and casualty insurance carriers,2012,2,Q,D,D,a,Q,Q
0500000US17015,17015,"Carroll County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,13,D,D,D,b,D,D
0500000US17015,17015,"Carroll County, Illinois",52421,Insurance agencies and brokerages,2012,13,D,D,D,b,D,D
0500000US17015,17015,"Carroll County, Illinois",524210,Insurance agencies and brokerages,2012,13,D,D,D,b,D,D
0500000US17017,17017,"Cass County, Illinois",52,Finance and insurance,2012,19,N,D,D,c,N,N
0500000US17017,17017,"Cass County, Illinois",522,Credit intermediation and related activities,2012,8,N,D,D,c,N,N
0500000US17017,17017,"Cass County, Illinois",5221,Depository credit intermediation,2012,8,N,D,D,c,N,N
0500000US17017,17017,"Cass County, Illinois",52211,Commercial banking,2012,7,Q,4245,1032,114,Q,Q
0500000US17017,17017,"Cass County, Illinois",522110,Commercial banking,2012,7,Q,4245,1032,114,Q,Q
0500000US17017,17017,"Cass County, Illinois",5221101,National commercial banks (banking),2012,3,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",5221102,State commercial banks (banking),2012,4,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",52212,Savings institutions,2012,1,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",522120,Savings institutions,2012,1,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",5221203,"Savings institutions, not federally chartered",2012,1,Q,D,D,b,Q,Q
0500000US17017,17017,"Cass County, Illinois",523,"Securities, commodity contracts, and other financial investments and related activities",2012,2,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5231,Securities and commodity contracts intermediation and brokerage,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",52314,Commodity contracts brokerage,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",523140,Commodity contracts brokerage,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",5239,Other financial investment activities,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",52393,Investment advice,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",523930,Investment advice,2012,1,D,D,D,a,D,D
0500000US17017,17017,"Cass County, Illinois",524,Insurance carriers and related activities,2012,9,N,D,D,b,N,N
0500000US17017,17017,"Cass County, Illinois",5242,"Agencies, brokerages, and other insurance related activities",2012,9,D,D,D,b,D,D
0500000US17017,17017,"Cass County, Illinois",52421,Insurance agencies and brokerages,2012,9,D,D,D,b,D,D
0500000US17017,17017,"Cass County, Illinois",524210,Insurance agencies and brokerages,2012,9,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",52,Finance and insurance,2012,301,N,157311,40655,3067,N,N
0500000US17019,17019,"Champaign County, Illinois",522,Credit intermediation and related activities,2012,134,N,D,D,g,N,N
0500000US17019,17019,"Champaign County, Illinois",5221,Depository credit intermediation,2012,100,N,61205,15629,1397,N,N
0500000US17019,17019,"Champaign County, Illinois",52211,Commercial banking,2012,77,Q,D,D,g,Q,Q
0500000US17019,17019,"Champaign County, Illinois",522110,Commercial banking,2012,77,Q,D,D,g,Q,Q
0500000US17019,17019,"Champaign County, Illinois",5221101,National commercial banks (banking),2012,26,Q,D,D,e,Q,Q
0500000US17019,17019,"Champaign County, Illinois",5221102,State commercial banks (banking),2012,51,Q,31236,7929,742,Q,Q
0500000US17019,17019,"Champaign County, Illinois",52212,Savings institutions,2012,6,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",522120,Savings institutions,2012,6,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",5221201,"Savings institutions, federally chartered",2012,3,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",5221203,"Savings institutions, not federally chartered",2012,3,Q,D,D,b,Q,Q
0500000US17019,17019,"Champaign County, Illinois",52213,Credit unions,2012,17,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",522130,Credit unions,2012,17,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",5221301,"Credit unions, federally chartered",2012,2,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",5221309,"Credit unions, not federally chartered",2012,15,D,D,D,e,D,D
0500000US17019,17019,"Champaign County, Illinois",5222,Nondepository credit intermediation,2012,23,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",52222,Sales financing,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",522220,Sales financing,2012,1,D,D,D,a,D,D
0500000US17019,17019,"Champaign County, Illinois",52229,Other nondepository credit intermediation,2012,22,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",522291,Consumer lending,2012,15,D,D,D,b,D,D
0500000US17019,17019,"Champaign County, Illinois",522292,Real estate credit,2012,3,D,D,D,a,D,D
